"id","urlhref","datetime","text","urlimg","channal"
1214,"https://time.kz/news/society/2021/06/25/dolya-zarazivshihsya-covid-19-podrostkov-vyrosla-v-almaty","15:28","Доля заразившихся COVID-19 подростков выросла в Алматы
Доля заразившихся COVID-19 подростков выросла в Алматы, сообщил аким Алматы Бакытжан Сагинтаев.«Также увеличился процент заразившихся подростков 15-19 лет с 4,2% до 5,4% (на 1,2%). Снижение удельного веса заразившихся среди граждан 40 лет и старше с 2,3% до 1,4% указывает на эффективность вакцинации данного контингента, составляющего основной костяк вакцинированных», - сказал Сагинтаев на брифинге в пятницу.При этом он отметил, что самая низкая активность в плане добровольной вакцинации наблюдается в возрастной группе от 20 до 39 лет. По сообщению КазТАГ","None","https://time.kz"
1286,"https://time.kz/news/mirovye-novosti/2021/06/25/nehvatku-vaktsin-sobstvennogo-proizvodstva-ot-covid-19-prognoziruyut-v-rossii","15:44","Нехватку вакцин собственного производства от COVID-19 прогнозируют в России
В России может не хватить вакцин собственного производства от COVID-19, сообщает «Коммерсант».«Вводимые регионами ограничения против невакцинированных граждан привели к ажиотажному спросу и очередям на прививку. Пока данных о дефиците вакцин нет, но россияне ограничены в выборе. Формально введены в оборот три вакцины. Из них «Спутник V», как правило, доступен, «ЭпиВакКорону» редко ищут, но иногда получают. Цельновирионного «КовиВака», спрос на который высок, фактически нет, массовое производство начнется в лучшем случае в августе. Общую потребность в вакцинах от COVID-19 участники рынка оценивают на уровне в 140 млн доз в год. Н о исходя из текущей ситуации и подтвержденных планов мощности разворачиваются не более чем на 100 млн доз, и до этого уровня еще очень далеко», - говорится в сообщении в пятницу.Как отмечается, даже если «Нанолек» начнет производство «КовиВака» в срок и выпустит весь заявленный объем в 5 млн доз, этого, как признал глава компании Владимир Христенко, не хватит для покрытия дефицита.«Он сравнивает потребность в вакцинах от COVID-19 с прививками от гриппа, годовой объем закупок которых составляет около 70 млн доз. Прививка от гриппа – однокомпонентная, то есть нужно умножить на два, получается потребность в 140 млн доз в год. На том же уровне топ-менеджер оценивает общий объем вакцин всех типов, включая педиатрические, выпускаемых сейчас в оборот в России в год», - сказано в сообщении.При этом, по данным Христенко, с начала 2021 года произведено только 10 млн доз «Спутника V».«Эта оценка коррелирует с данными Росздравнадзора, согласно которым получается, что в оборот выпущено до 12 млн доз. Если мощности по «Спутнику V» сейчас задействованы на максимальную адекватную нагрузку (а между тем как минимум к одному производству, заводу «Фармстандарта» в Уфе, уже возникли вопросы у ВОЗ и Минпромторга), получается, что в России можно выпускать около 2 млн доз в месяц. Мощности по «КовиВаку», исходя из текущих планов, составят 1 млн доз в месяц. Реалистичность планов «Герофарма» по 5 млн доз «ЭпиВакКороны» в месяц н еясна, но даже если они исполнятся, получается менее 100 млн доз в год», - уточняет издание.  По сообщению КазТАГ","None","https://time.kz"
1208,"https://time.kz/news/politics/2021/06/25/lokdauna-v-almaty-navernoe-ne-budet-sagintaev","15:45","Локдауна в Алматы, наверное, не будет – Сагинтаев
Локдауна в Алматы, наверное, не будет, полагает аким города Бакытжан Сагинтаев.«Локдауна, наверное, не будет. А ограничительные меры обязательно появятся. Проект постановления уже готовится департаментом санэпидслужбы города. Мы сейчас ждем решения комитета санэпидслужбы при минздраве, и как только первое постановление комитета выйдет, мы также свое постановление городского департамента будем выпускать», - сказал Сагинтаев на брифинге в пятницу.При этом он выразил надежду, что горожане отнесутся к ограничительным мерам с пониманием и призвал всех казахстанцев активно вакцинироваться. По сообщению КазТАГ","None","https://time.kz"
1206,"https://time.kz/news/events/2021/06/25/po-delu-o-gibeli-materi-i-rebenka-posle-travli-klopov-v-aktau-vynesli-prigovor","17:32","По делу о гибели матери и ребенка после травли клопов в Актау вынесли приговор
По делу о гибели матери и ребенка после травли клопов в Актау вынесли приговор, сообщает «Лада».«Суд, учитывая характер и степень общественной опасности совершенного тяжкого преступления, назначил подсудимой наказание в виде лишения свободы сроком на шесть лет с отбыванием наказания в учреждении уголовно-исполнительной системы минимальной безопасности», - сообщили в пятницу в пресс-службе Актауского суда.Женщину осудили по части 3 статьи 304 (нарушение санитарных правил, повлекшее по неосторожности смерть двух лиц) УК РК.«Судом установлено, что подсудимая Е. в феврале с целью дезинфекции насекомых у себя в квартире провела дезинфекционную обработку, используя запрещенный к применению препарат «Квикфос», по классификации относящийся к I классу опасности для жизни и здоровья человека. При этом не предупредила соседей об этом, в результате чего ядовитый газ попал в квартиру соседей, от которого 10-месячный ребенок и мать скончались, несколько жильцов госпитализированы в медицинские учреждения», - уточнили в суде.Государственный обвинитель с учетом обстоятельств дела просил суд назначить подсудимой семь лет лишения свободы в рамках санкции.«Потерпевшие согласились с мнением государственного обвинителя. Защитник подсудимой и подсудимая просили назначить наказание, не связанное с лишением свободы», - говорится в сообщении.Напомним, 28 февраля КазТАГ сообщал, что в Актау от отравления неизвестными химическими веществами погибли два человека. Еще шесть человек были экстренно госпитализировали в больницу. Как установили компетентные органы, жительница Актау, не предупредив соседей, продезинфицировала свою квартиру препаратом «Квикфос» (для уничтожения насекомых). После обеззараживания квартиры, она ушла в другой микрорайон. Спустя время здоровье соседей стало ухудшаться. В результате в одной из соседних квартир погибли мать и дочь.По сообщению КазТАГ","None","https://time.kz"
1219,"https://time.kz/news/society/2021/06/25/dvizhenie-ogranichat-na-ryade-ulits-v-almaty","17:36","Движение ограничат на ряде улиц в Алматы
Движение ограничат на ряде улиц в Алматы, сообщает пресс-служба ТОО «Алматинские тепловые сети».«С 22.00 25 июня до 9.00 26 июня (с пятницы на субботу) будет частично ограничено движение автотранспорта в Бостандыкском районе по улице Сатпаева от улицы Байтурсынова до улицы Масанчи в восточном направлении, а также в Жетысуском районе по проспекту Райымбека в западном направлении перед улицей Казакова», - говорится в распространенном в пятницу сообщении.С 22.00 27 июня до 10.00 28 июня (с воскресенья на понедельник) частичные ограничения вводятся в Бостандыкском районе на пресечении улиц Сатпаева и Наурызбай батыра, а с 9.00 28 июня (в понедельник) до 9.00 1 июля в Ауэзовском районе проезд для автотранспорта закроют по улице Б. Момышулы от улицы Елемесова до улицы Маргулана в южном направлении.«Временные ограничения вводятся для обеспечения безопасности при проведении аварийных работ на теплосетях, проходящих под проезжей частью названных уличных сегментов. Просим с пониманием отнестись к вынужденным неудобствам и заранее предусмотреть пути объезда указанных участков», - добавили коммунальщики. По сообщению КазТАГ","None","https://time.kz"
1202,"https://time.kz/news/society/2021/06/25/zhelayushhie-poluchit-privivku-ot-covid-19-vystraivayutsya-v-ocheredi-v-nur-sultane","19:08","Желающие получить прививку от COVID-19 выстраиваются в очереди в Нур-Султане
Желающие получить прививку от COVID-19 выстраиваются в очереди в Нур-Султане, сообщает пресс-служба акима города.«Жители столицы с раннего утра выстраиваются в очереди в прививочных пунктах, расположенных в учреждениях ПМСП, а также ТРЦ и торговых домах города, чтобы получить вакцину против коронавируса. За сутки число желающих привиться в Нур-Султане выросло в более чем два раза», - сообщили в горакимате в пятницу.Очереди наблюдаются и в поликлиниках города, и в крупных торговых центрах, где развернули прививочные кабинеты. Некоторые приходят семьями, отмечая, что, только получив вакцину, могут обезопасить себя и своих близких от болезни.Так, число получивших первый компонент вакцин в Нур-Султане, по данным на 25 июня, составило 195,7 тыс. человек. Количество провакцинировавшихся за одни сутки выросло в более чем два раза.«Мы давно провакцинировались с семьей. Считаем, что вакцинация должна быть обязательной, иначе мы никогда не победим пандемию, поэтому призываем всех не бояться и защитить себя, получив вакцину. Любой грамотный человек должен получить вакцину, это же необходимо для сохранения здоровья и жизни. К тому же вакцинация поможет выработать коллективный иммунитет и вернуться в прежний режим жизни», - отмечают жители столицы.Есть среди горожан и те, кто решился на вакцинацию из-за появления в городе «Дельта» штамма коронавируса.«Никому не хочется болеть и пропускать работу, рисковать здоровьем. Сейчас появляются новые штаммы вируса, более опасные. Именно вакцина поможет с ними справиться, в крайнем случае - легче перенести болезнь», - считают горожане.Напомним, ранее аким столицы Алтай Кульгинов сообщил о розыгрыше двухкомнатной квартиры среди вакцинированных. Участниками могут стать горожане, получившие первый компонент вакцин с 25 июня по 31 августа.Также для стимулирования граждан к участию в массовой вакцинации населения предприниматели столицы запустили розыгрыш ценных подарков среди людей, получивших вакцину.К примеру, в ТРЦ «Азия Парк», Mega Silk Way, «Сарыарка», «Абу-Даби Плаза», «Керуен», «Евразия» проводится розыгрыш ценных призов в виде бытовой и компьютерной техники, выдается скидочные купоны. К данной акции присоединится торговая сеть магазинов электроники и бытовой техники «Мечта».По сообщению КазТАГ","None","https://time.kz"
1322,"https://www.znak.com/2021-06-28/vo_dvore_zhilogo_doma_v_ekaterinburge_neizvestnye_pohitili_muzhchinu","2021-06-28 05:44:03","Во дворе жилого дома в Екатеринбурге неизвестные похитили мужчину
Сегодня ночью в Екатеринбурге на улице Фурманова неизвестные украли мужчину: его силой посадили в машину и увезли. Как рассказала порталу Е1 очевидец произошедшего Светлана, инцидент произошел во дворе на улице Фурманова, 35. Женщина услышала крики о помощи. «Похищенный человек нам не знаком, но от случившегося страшно за него», — добавила Светлана. Утром на месте происшествия работала полиция, но в отделе по связям со СМИ УМВД по Екатеринбургу журналисту Znak.com сказали, что на данный момент инцидент не комментируют. Хочешь, чтобы в стране были независимые СМИ? Поддержи Znak.com","https://img.znak.com/1080936.jpg","https://www.znak.com"
1317,"https://www.znak.com/2021-06-28/protivniki_stroitelstva_tlc_u_ozera_shartash_v_ekaterinburge_nachali_seriyu_piketov","2021-06-28 05:55:38","Противники строительства ТЛЦ у озера Шарташ в Екатеринбурге начали серию пикетов
В центре Екатеринбурга на площади Труда активисты проводят одиночные пикеты против строительства торгово-логистического центра (ТЛЦ) «Уральский» к северу от озера Шарташ. Согласно трансляции, которая ведется в группе «За наш Шарташ» на Facebook, представители инициативной группы проводили пикеты с 10 до 11 утра. По словам активистов, к человеку с плакатом подошел сотрудник полиции без номерного жетона. Он проверил документы у участника пикета с плакатом. Ранее активисты заявляли, что будут проводить серию одиночных пикетов против строительства ТЛЦ. Против строительства центра «Уральский» выступают жители микрорайона Калиновский, которые будут жить в непосредственной близости от него. Они обращались к губернатору Евгению Куйвашеву, а недавно — к президенту РФ Владимиру Путину с просьбой остановить стройку ТЛЦ. Они уверены, что строительство ведется без проектной документации и экологических экспертиз в водоохранной зоне — у озера Шарташ. Ранее были подведены результаты общественных обсуждений по проекту. Администрация города не учла ни одного замечания жителей поселка по схеме строительства. Хочешь, чтобы в стране были независимые СМИ? Поддержи Znak.com","https://img.znak.com/1080942.jpg","https://www.znak.com"
1310,"https://www.znak.com/2021-06-28/v_ekaterinburge_otrestavriruyut_zdanie_uralskogo_gornogo_universiteta","2021-06-28 06:04:28","В Екатеринбурге отреставрируют здание Уральского горного университета
В Екатеринбурге отреставрируют бывшее здание епархиального женского училища (корпус Уральского государственного горного университета с 1919 года). Согласно данным, опубликованным на портале госзакупок, сооружение по адресу переулок Университетский, 9 планируют отремонтировать к 2023 году, к 300-летию Екатеринбурга.12,1 млн рублей из федерального бюджета направят на разработку проекта по ремонту фасадов, крыш, помещений, окон и систем безопасности здания, которое является объектом культурного наследия. Также запланирован капитальный ремонт фасада современной пристройки. Здание поставлено на государственную охрану как памятник градостроительства и архитектуры, а также памятник истории регионального значения. Сейчас в нем расположен горно-технологический факультет университета.Хочешь, чтобы в стране были независимые СМИ? Поддержи Znak.com","https://img.znak.com/1080951.jpg","https://www.znak.com"
1306,"https://www.znak.com/2021-06-28/v_kurganskoy_oblasti_iz_za_kovida_otmenyayut_massovye_meropriyatiya_i_vozvrachayut_udalenku","2021-06-28 06:10:21","В Курганской области из-за ковида отменяют массовые мероприятия и возвращают удаленку
В Курганской области в связи с ростом числа заболевших коронавирусом принято решение о возвращении удаленки и отмене нескольких крупных массовых мероприятий. Как говорится в решении штаба, с 29 июня предприятия региона рекомендовали перевести 20% своих сотрудников на дистанционный режим работы, а также ввести дифференцированный график, чтобы не допустить скопления людей в общественном транспорте в часы пик.Кроме того, с 10 июля, в случае ухудшения эпидемиологической ситуации, рекомендуется увеличить число сотрудников, работающих удаленно, до 30%.Из-за роста числа заболевших принято решение отменить проведение гастрономического фестиваля «День сырка», который был намечен на 3 июля текущего года, отменить гастроли «Шоу каскадеров», которые должны были пройти с 13 по 18 июля на стадионе «Локомотив», отменить выставку «День Уральского поля — 2021», запланированную на 15 июля.Соревнования по автокроссу среди грузовиков в деревне Заборская Притобольного района решено провести без зрителей. Мероприятие пройдет 3–4 июля.Как сообщалось, резкий рост заболевших коронавирусом наблюдается в Москве и Петербурге, а также ряде других городов страны. В Курганской области рост, по официальной статистике, начался на прошлой неделе и сейчас достиг показателей, которые регистрировались весной этого года. На прошлой неделе губернатор Курганской области Вадим Шумков заявил, что резкий рост числа заболевших Москве и Санкт-Петербурге «через две-три недели» дойдет и до Зауралья. В связи с этим глава региона анонсировал неизбежное ужесточение антиковидных мер, а также призвал всех жителей региона прививаться от коронавируса.Хочешь, чтобы в стране были независимые СМИ? Поддержи Znak.com","https://img.znak.com/1080954.jpg","https://www.znak.com"
