"id","title_href","date_time","whole_text"
18,"https://www.inform.kz/ru/ob-edinit-vse-programmmy-podderzhki-biznesa-predlozhil-spiker-senata_a3802114","17.06.2021 13:50","  Объединить все программмы поддержки бизнеса предложил спикер Сената  
НУР-СУЛТАН. КАЗИНФОРМ - В большом количестве госпрограмм по поддержке малого и среднего бизнеса самим предпринимателям разобраться бывает непросто. Об этом заявил председатель Сената Парламента РК Маулен Ашимбаев, передает коррепондент МИА «Казинформ».Спикер Сената считает, что это не позволяет эффективно оценивать реальный эффект от реализации этих программ. Было отмечено, что сегодня в стране работают такие программы, как «Дорожная карта бизнеса 2025», «Экономика простых вещей», «Еңбек», программы льготного кредитования субъектов МСБ, развития АПК и регионов. Все они так или иначе нацелены на поддержку малого и среднего бизнеса. Благодаря им предприниматели получают льготные кредиты, гарантии, гранты. Но нередко прописанные в них меры господдержки дублируются. В связи с этим Маулен Ашимбаев предложил активизировать работу по объединению их всех в единый документ. «Еще один вопрос – создание «единого окна» по получению господдержки для бизнеса. Вопрос поднимается не первый год. Пилотный проект реализуется, мы его посмотрели в рамках подготовки к заседанию, пока все на первом этапе, пока он свои функции не выполняет. То есть «единого окна», о котором говорил Глава государства, нет. Предпринимателю, особенно на районном уровне, разобраться во всех перипетиях этих программ очень непросто. Это окно должно помогать предпринимателям получать весь спектр госуслуг и поддержки бизнеса. Мы совместно с Правительством готовы внести свой вклад в реализацию этих подходов», - отметил спикер Сената на пленарном заседании палаты, где рассматривался отчет Правительства и Счетного Комитета по исполнению республиканского бюджета. "
19,"https://www.inform.kz/ru/maulen-ashimbaev-vazhno-umen-shit-razryv-v-finansirovanii-raznyh-regionov_a3802108","17.06.2021 13:45","  Маулен Ашимбаев: Важно уменьшить разрыв в финансировании разных регионов  
НУР-СУЛТАН. КАЗИНФОРМ - Собственные доходы местных бюджетов за последние три года снижаются. Об этом заявил спикер Сената Парламента РК Маулен Ашимбаев, передает корреспондент МИА «Казинформ».Председатель Сената отметил, что практически все регионы страны всё меньше рассчитывают на свои доходы и становятся зависимыми от трансфертов из республиканского бюджета. В прошлом году доля собственных доходов в местных бюджетах составила 41%, в 2019 - 42,5%, а в 2018 – 48%. То есть, тенденция налицо. С другой стороны, растут и объемы изъятий в регионах-донорах.«Другая тенденция – в последние годы отмечается рост объемов изъятий в регионах-донорах. По Атырауской области, начиная с 2018 года, объем изъятий вырос вдвое, по Алматы – в 1,7 раза. Таким образом, мы снижаем заинтересованность регионов в развитии собственной налоговой базы, они рассчитывают на поддержку центра. C этими трендами нужно работать», - сказал Маулен Ашимбаев.В связи с этим спикер Сената предложил провести анализ распределения налогов и поступлений между республиканским и местным бюджетами, предпринять меры по снижению объемов теневой экономики и усовершенствовать методику расчетов трансфертов общего характера. Последнее важно для уменьшения диспропорций между регионами и обеспечения выравнивания бюджетов."
20,"https://www.inform.kz/ru/o-novyh-vidah-socpomoschi-rasskazal-akim-pavlodarskoy-oblasti_a3802105","17.06.2021 13:44","  О новых видах соцпомощи рассказал аким Павлодарской области  
ПАВЛОДАР - НУР-СУЛТАН. КАЗИНФОРМ – Об оказании социальной помощи населению в регионе рассказал аким Павлодарской области Абылкаир Скаков, передает корреспондент МИА «Казинформ».«На 1 июня получателями государственной адресной социальной помощи на общую сумму почти 700 млн тенге стали более 17 тысяч жителей области. Жилищная помощь более чем на 19 млн тенге оказана почти 1,5 тысячам семей», - сказал Абылкаир Скаков на брифинге в СЦК. Кроме того, в этом году были введены новые виды социальной помощи и увеличены некоторые действующие выплаты. В частности, появилась компенсация для малообеспеченных семей, имеющих доход ниже прожиточного минимума и не получающих АСП; увеличился размер выплат для одиноких и одиноко проживающих инвалидов и другое. Выросли выплаты к ряду памятных и праздничных дат.«Постоянно проводятся благотворительные мероприятия. Особенный масштаб они обрели в год 30-летия Независимости нашей страны. Только в рамках республиканского «Марафона добрых дел» на сегодня прошло почти 5 тысяч мероприятий, помощь получило около 23 тысяч жителей области», - заключил аким.Ранее сообщалось, что в Павлодарской области построят две новые школы."
21,"https://www.inform.kz/ru/v-vodnom-hozyaystve-katastroficheski-ne-hvataet-specialistov-ahylbek-kurishbaev_a3802107","17.06.2021 13:39","  В водном хозяйстве катастрофически не хватает специалистов – Ахылбек Куришбаев  
НУР-СУЛТАН. КАЗИНФОРМ - Одной из главных угроз безопасности страны уже в ближайшей перспективе может стать дефицит воды. Об этом заявил сенатор Ахылбек Куришбаев на пленарном заседании палаты, передает корреспондент МИА «Казинформ».«По мнению экспертов Всемирного банка, объем водных ресурсов в Казахстане к 2030 году снизится с 90 до 76 км³/год. Вместе с тем, фактический износ инфраструктуры водохозяйственного сектора превышает 70%. В результате коэффициент полезного действия оросительных систем в республике не превышает 0,45-0,55, то есть непроизводительные потери оросительной воды составляют около 40%. В настоящее время у нас только на 4% земель используются современные методы капельного орошения, а это всего 62 тыс. га», - сказал Ахылбек Куришбаев. Депутат отметил, что недавно состоялось выездное заседание Комитета по аграрным вопросам, природопользованию и развитию сельских территорий в Туркестанскую область. «Уже сегодня в регионе почти повсеместно наблюдается серьезный дефицит оросительной воды. Как указывают международные эксперты, главной нашей проблемой является неэффективное управление водными ресурсами, несовершенство системы планирования и контроля воды в бассейнах рек, то есть водный кризис в нашей стране является прежде всего следствием кризиса управления», - добавил Ахылбек Куришбаев.Сенатор привел несколько примеров.«В Комитете водных ресурсов большинство работников не имеют практического опыта работы в отрасли, из 38 человек 18, или только 40% - специалисты водного хозяйства, в целом в системе РГП «Казводхоз» из 7 197 человек лишь половина имеют соответствующее профильное образование, многие из которых предпенсионного возраста. В одной из крупнейших в стране Балхаш-Алакольской бассейновой инспекции, где располагается 761 река, 529 озер, 71 водохранилище и самые крупные в стране водоемы, работает всего 21 специалист. В Жайык-Каспийском бассейновой инспекции, охватывающей территории четырех областей, общая численность работников - 12 человек. В водном хозяйстве катастрофически не хватает инженеров–гидротехников, инженеров–строителей гидротехнических сооружений, гидрогеологов, гидрологов и гляциологов (специалистов по ледникам). Многих из них нет даже в классификации специальностей в вузах», - подчеркнул Ахылбек Куришбаев.По его словам, для развития отрасли уже сегодня нужны кадры, владеющие современными водосберегающими и цифровыми технологиями. «Уже какой год поднимается вопрос о необходимости повышения качества подготовки специалистов-водников в вузах, восстановления Жамбылского гидромелиоративного института, открытия в Казахстане филиала ведущего в мире университета по водным проблемам, реанимации НИИ водного хозяйства, создания региональных центров по повышению знаний и переподготовки специалистов. Но, как говорится, воз и ныне там», - констатировал Ахылбек Куришбаев.Было отмечено, что в большинстве водных объектов до сих пор нет гидрологических постов, поэтому мы не знаем, какими водными ресурсами располагаем. Аварии на гидротехнических сооружениях и плотинах зачастую являются результатом непрофессионализма работающих там специалистов. Неправильное планирование и строительство новых водных объектов приводит не только к неэффективному использованию государственных средств, но и к непроизводительным потерям воды. «На международных переговорах по трансграничным рекам мы сильно проигрываем из-за слабости наших научных обоснований и часто меняющегося состава членов комиссии. В частности, в этом плане мы значительно отстаем от наших китайских партнеров, это одна из причин, почему мы слабо продвигаемся в вопросах вододеления с соседними странами. Таким образом, вопросы кадрового и научного обеспечения стратегически важной отрасли страны - водного хозяйства - проблема назревшая, и ее необходимо рассматривать как основной приоритет государственной политики, требующий безотлагательного решения», - резюмировал Ахылбек Куришбаев."
22,"https://www.inform.kz/ru/dve-novye-shkoly-postroyat-v-pavlodarskoy-oblasti_a3802100","17.06.2021 13:36","  Две новые школы построят в Павлодарской области  
ПАВЛОДАР - НУР-СУЛТАН. КАЗИНФОРМ – В Павлодарской области построят две новые школы. Об этом заявил аким области Абылкаир Скаков, передает корреспондент МИА «Казинформ».«В Аксу в этом году будет введена в эксплуатацию отопительная котельная, которая обеспечит город центральным теплоснабжением. Там также начато строительство ледовой арены и модернизация школ по региональной программе «Заманауи мектеп». Всего ремонт и модернизацию в этом году пройдут 56 школ области. Будут построены две новые школы и по дополнительному корпусу для двух действующих школ», - сказал Абылкаир Скаков на брифинге в СЦК.По его словам, на селе в этом году реализуется сразу 150 проектов строительства и благоустройства. Почти половина из них – по программе «Ауыл – ел бесігі». «Один из ключевых показателей благополучия в аулах – это водоснабжение. Мы форсировали планы по обеспечению сельчан доступом к качественной питьевой воде и намерены полностью решить вопрос в 2023 году. По итогам этого года, как ожидается, доступ будет уже у 212 тысяч человек, или почти 95% сельских жителей в регионе. Мы продолжаем курс на диверсификацию экономики области за счет потенциала агропромышленного комплекса», - отметил аким.Ранее глава региона сообщил о больших по масштабам засевах полей гречихой. В Павлодарской области гречихой засеяли 42 тысячи га, что составляет 44% от общих посевов гречихи по Казахстану."
23,"https://www.inform.kz/ru/v-atyrauskoy-oblasti-vozobnovili-vakcinaciyu-vtorym-komponentom-sputnik-v_a3802102","17.06.2021 13:32","  В Атырауской области возобновили вакцинацию вторым компонентом «Спутник V»  
АТЫРАУ. КАЗИНФОРМ- Сертификаты на 39 850 доз II компонента вакцины «Спутник V» прибыли из России. Вакцина доставлена во все прививочные пункты региона. За сутки второй компонент получил 1621 человек, передает корреспондент МИА «Казинформ».Как сообщает пресс-служба управления здравоохранения Атырауской области, в регионе продолжается массовая вакцинация населения от Covid-19. За сутки первый компонент вакцин «Спутник V», QazVac и Hayat-Vax получили 872 местных жителя. Среди привившихся 15 медиков, 46 педагогов, один полицейский, 13 студентов, 10 сотрудников закрытых учреждений, девять сотрудников правоохранительных органов, трое госслужащих, 16 человек с хроническими заболеваниями, 759 местных жителей.Всего с 1 февраля первым компонентом вакцин «Спутник V», QazVac и Hayat-Vax вакцинировано 68 411 человек. Вторым компонентом вакцин привит 25 241 местный житель.Напомним, ранее о ситуации со вторым компонентом вакцины «Спутник V» рассказали в областном управлении здравоохранения. Как сообщалось, на фармацевтический склад Атырауской области в июне 2021 года было доставлено 39 850 доз второго компонента вакцины «Спутник V», однако прибытие сертификатов на них из России задерживалось."
24,"https://www.inform.kz/ru/prisvoit-novyy-status-respublikanskomu-centru-elektronnogo-zdravoohraneniya-predlozhili-v-minzdrave_a3802097","17.06.2021 13:30","  Присвоить новый статус Республиканскому центру электронного здравоохранения предложили в Минздраве  
НУР-СУЛТАН. КАЗИНФОРМ – Необходимо присвоить Республиканскому центру электронного здравоохранения статуса Национального сервисного интегратора по цифровизации в области здравоохранения. Об этом сообщил вице-министр здравоохранения Жандос Буркитбаев, передает корреспондент МИА «Казинформ». «Имеется ряд организационных вопросов, которых необходимо решить. В данный момент Министерством принимается мера по реорганизации Республиканского центра электронного здравоохранения в некоммерческое акционерное общество. Нами был изучен опыт лидеров цифровизации, ряда министерств, таких как Министерство цифрового развития и Министерство финансов. У них имеются подведомственные организации, которые отвечают за цифровизацию, и они наделены особым статусом в своей отрасли. В этой связи необходимой мерой является присвоение Республиканскому центру электронного здравоохранения статуса Национального сервисного интегратора по цифровизации в области здравоохранения», - отметил вице-министр.  По его словам, данная мера позволит сформировать целевую экосистему здравоохранения, консолидировать информацию в центральном хранилище, сформировать единую аналитику и медицинскую статистку, повысить эффективность учета планирования медицинской помощи. "
25,"https://www.inform.kz/ru/kvazigossektor-ispol-zoval-dlya-pogasheniya-dolgov-sredstva-podlezhaschie-zachisleniyu-v-nacfond-natal-ya-godunova_a3802091","17.06.2021 13:19","  Квазигоссектор использовал для погашения долгов средства, подлежащие зачислению в Нацфонд – Наталья Годунова  
НУР-СУЛТАН. КАЗИНФОРМ – Некоторые компании квазигоссектора использовали для погашения своих долгов средства, подлежащие зачислению в Национальный фонд. Об этом заявила председатель Счетного комитета по контролю за исполнением республиканского бюджета Наталья Годунова, передает корреспондент МИА «Казинформ».«К сожалению, есть факты, когда средства, подлежащие зачислению в Национальный фонд, не перечисляются по назначению. Это связано и с тем, что субъектам квазигосударственного сектора предоставляется право использовать средства от приватизации активов на погашение их внешнего и внутреннего долга», - сказала Наталья Годунова, выступая на пленарном заседании Сената Парламента РК.Как сообщила спикер, при проверке Национального фонда был установлен факт, когда за счет средств от реализации активов «Самрук-Казына» был погашен облигационный займ в сумме около 162 млрд тенге, полученный ранее из Нацфонда. «Мы считаем, что такую практику надо исключать. В отдельных случаях вместо уплат налогов в Нацфонд денежные средства компаний нефтяного сектора зачислялись в республиканский бюджет, это было установлено в ходе аудита налогового и таможенного администрирования Минфина. Только за 2020 год от предприятий нефтяного сектора недопоступило 664 млрд тенге», - отметила Наталья Годунова."
26,"https://www.inform.kz/ru/u-medicinskih-organizaciy-dolzhen-byt-vybor-informacionnyh-sistem-deputat_a3802085","17.06.2021 13:15","  У медицинских организаций должен быть выбор информационных систем - депутат  
НУР-СУЛТАН. КАЗИНФОРМ – Необходимо как можно скорее упростить и уменьшить отчетные и учетные формы в здравоохранении. Такого мнения придерживается депутат Мажилиса, член Комитета по социально-культурному развитию Гульдара Нурумова, передает корреспондент МИА «Казинформ».«По скринингам, ПУЗ (Программе управления заболеваниями - ред.) и по амбулаторной реабилитации приходится высчитывать со счет-реестра пофамильно и по услугам вручную. Раньше в Республиканском центре развития здравоохранения были удобные, грамотно продуманные отчетные формы. Damumed может внедрить их в свои программы, но почему-то не внедряет. Множество различных форм отчетности, порой ненужных и бессмысленных, что отнимает много времени у медиков. Необходимо срочно утвердить приказом минимальный перечень отчетных форм. В развитых странах на работу в компьютере уходит две минуты врача. Так почему у нас до сих пор нельзя все довести правильно? Наверное, потому что это требует привлечения грамотных специалистов, увеличения штата и, следовательно, дополнительных расходов. С начала внедрения цифровизации, с 2017 года, Минздрав только на организации первичной медико-санитарной помощи по Медицинской информационной системе потратил около 14 млрд тенге. За такие деньги давно можно было бы создать совершенную цифровую площадку с едиными требованиями для всей страны», - считает депутат.  По ее словам Гульдары Нурумовой, разработчик создает свои процессы в системах без согласования с медицинскими работниками. Программы создают IT-специалисты, бухгалтеры, экономисты без учета мнения практикующих врачей.  «В этом проблема. Это происходит еще потому, что никто не несет прямой ответственности за результат. В итоге страдает не только врач, пациент, но и все здравоохранение в целом под угрозой. Считаем, что сначала надо создать все необходимые условия для нормальной работы врача, а потом уже накладывать штрафы (от трехкратного размера до 300%). Предлагаю объявить мораторий на наложение штрафов. Для кого выгодна путаница? Для Минздрава, чтобы исключить прозрачность своей деятельности, или для Damumed, чтобы отпугивать конкурентов? Необходима конкурентная среда среди компаний-разработчиков медицинских информационных систем, минимум три в каждом регионе. У медицинских организаций должен быть выбор медицинских информационных систем. Необходимо в кратчайшие сроки создать рабочую группу на уровне вице-министра с привлечением всех структур, связанных с цифровизацией здравоохранения, и совместно с практическими медиками, в первую очередь, разработать эффективные программы, упростить и уменьшить отчетные и учетные формы. Самое главное – незамедлительное решение вопроса скорейшего объединения пакетов ГОБМП и ОСМС», - сказала депутат.  Она отметила, что медицина на сегодняшний день находится под высоким давлением завышенных требований и ожиданий от населения, под прессом бесконечного числа проверок, реформ. Также выразила надежду, что сегодняшний «круглый стол» поможет практическому здравоохранению. "
27,"https://www.inform.kz/ru/zhandarbek-bekshin-anonsiroval-smyagchenie-karantinnyh-mer-v-almaty_a3802090","17.06.2021 13:12","  Жандарбек Бекшин анонсировал смягчение карантинных мер в Алматы  
АЛМАТЫ. КАЗИНФОРМ – Руководитель Департамента санитарно-эпидемиологического контроля города Алматы, главный государственный санитарный врач города Жандарбек Бекшин объявил о грядущем смягчении карантинных мер, передает корреспондент МИА «Казинформ».По словам Жандарбека Бекшина, эпидемиологическая ситуация в Алматы стабилизировалась с тенденцией к дальнейшему снижению заболеваемости COVID-19, в матрице оценки эпидемиологической ситуации РК Алматы с 12 июня находится в «зеленой зоне». С начала месяца заболеваемость КВИ снизилась в два раза. За последние сутки зарегистрировано 112 случаев КВИ, суточный прирост снизился до 0,1%. С начала эпидемии в Алматы зарегистрировано 71820 случаев КВИ, с начала текущего года - более 53 тыс. случаев (53299). Продолжается устойчивая динамика снижения показателя заболеваемости на 100 тыс. населения за последние семь дней с 64,7 до 39,8 при стабилизации репродуктивного числа на уровне 0,79, что соответствует параметрам «зеленой зоны». «Согласно постановлению главного государственного санитарного врача Республики Казахстан №12 от 25 марта 2021 года, в настоящее время подготовлено постановление главного государственного санитарного врача Алматы о порядке послабления деятельности социально-экономических объектов по «зеленой зоне» матрицы через семь дней после перехода в «зеленую зону», то есть с 19 июня», - сказал Ж. Бекшин."
28,"https://www.inform.kz/ru/kak-v-kazahstane-namereny-obespechit-eksportoorientirovannost-promyshlennosti_a3802082","17.06.2021 13:11","  Как в Казахстане намерены обеспечить экспортоориентированность промышленности  
НУР-СУЛТАН. КАЗИНФОРМ - В Министерстве индустрии и инфраструктурного развития рассказали, как в стране будут обеспечивать экспортоориентированность промышленности в рамках законопроекта о промышленной политике, передает корреспондент МИА «Казинформ».«По продвижению на рынках сбыта. Законопроектом в рамках обеспечения динамики развития промышленности предусмотрено направление роста вектора промышленности на экспортоориентированность и на самодостаточность национальной экономики. Экспортоориентированность промышленности будет обеспечена такими мерами как: сопровождение предприятий за рубежом, сервисной поддержкой и снятием барьеров на внешних рынках», - рассказал вице-министр индустрии и инфраструктурного развития РК Аманияз Ержанов во время обсуждения законопроекта о промышленной политике в Мажилисе. Он также отметил, что самодостаточность национальной экономики будет достигнута такими мерами как, национальные стандарты в закупках, гарантированный закуп, изъятия из национального режима в государственных закупках. Вопросы гарантированного закупа активно обсуждаются на всех заседаниях рабочей группы. Также предлагалось добавить понятия и нормы офтейк и офсет контрактов, которые необходимо доработать с учетом подписанного недавно закона «О закупках квазигосударственного сектора».Напомним, в Мажилисе обсуждается проект закона РК «О промышленной политике» в рамках реализации Послания Главы государства.Главной задачей законопроекта «О промышленной политике» является определение основных принципов и целей развития обрабатывающей промышленности."
29,"https://www.inform.kz/ru/kak-ukreplenie-kursa-dollara-na-mirovyh-rynkah-povliyalo-na-tenge_a3802088","17.06.2021 13:08","  Как укрепление курса доллара на мировых рынках повлияло на тенге  
АЛМАТЫ. КАЗИНФОРМ – Как резкое глобальное укрепление курса доллара США на мировых рынках повлияло на тенге, прокомментировал заместитель директора Департамента монетарных операций Национального Банка РК Иван Сердюк, передает корреспондент МИА «Казинформ».После укрепления тенге с начала недели до 425,64 курс вновь слабеет. С чем связаны такие колебания, ответил представитель Нацбанка.«Действительно, позитивная динамика курса тенге была сегодня прервана, торги открылись с ослаблением до 426,67 (или 0,24% от предыдущего закрытия). Из-за ускорения инфляции глобальные рынки пристально следят за риторикой мировых ЦБ на предмет ужесточения монетарных условий. Подтверждением чего стало прошедшее заседание ФРС США. Сегодня ночью ФРС США сохранила целевой диапазон ключевой ставки в коридоре 0-0,25%, при этом повысила прогнозы инфляции на 2021 год с 2,4% до 3,4%. По результатам заседания 13 представителей Комитета по открытым рынкам из 18 ожидают повышения ключевой ставки в 2023 году, а семь представителей видят первое повышение ставки уже в 2022 году. В результате медиана прогнозов ключевой ставки на конец 2023 года повысилась с 0,12% до 0,63%. Кроме того, началось формальное обсуждение поэтапного сворачивания программы скупки активов», - отметил Иван Сердюк.По его словам, на фоне пересмотра прогнозов инфляции и ожиданий повышения ставки ФРС индекс доллара США к корзине валют развитых стран (DXY) укрепился на 1% за день. Рост доходности казначейских облигаций США составил порядка 10 б.п. за день, что также оказывает поддержку укреплению доллара США.«Изменение риторики ФРС США в сторону ужесточения является риск-фактором для всех валют развивающихся рынков. Рост доходностей казначейских облигаций США подстегивает укрепление глобального курса доллара. После заседания Комитета по открытым рынкам ФРС США более 20 валют стран с развивающейся экономикой ослабли. Так, например, с 15 по 16 июня южноафриканский ранд ослаб на 1,9%, мексиканское песо – на 1,8%, турецкая лира и российский рубль – на 0,6%. Динамика российского рубля была достаточно волатильной 16 июня. После первых переговоров между президентами США и РФ в Женеве рубль кратковременно укрепился до уровня 71,63, так как инвесторы позитивно оценили договоренность о возвращении послов в Москву и Вашингтон. Позднее курс рубля ослаб, достигнув 72,65 за доллар», - сказал спикер.Помимо общего тренда ослабления валют развивающихся рынков, негативным фактором для тенге стало снижение стоимости нефти.Стоимость барреля нефти 16 июня впервые с 2019 года выросла до 74,9 доллара. Однако по состоянию на утро 17 июня цена откатилась на 0,7%, до 73,9 доллара. Глобальное укрепление курса доллара США также оказывает давление на нефть. Снижение цен на нефть было сдержано данными о снижении запасов, которые достигли уровня марта 2020 года. Ослабление ограничений в Калифорнии, снижение новых случаев заражения вирусом и рост мобильности населения повлияли на запасы.Несмотря на коррекцию 17 июня, тренд для тенге остается положительным. С начала недели национальная валюта укрепилась на 0,48 тенге с 427,15 до 426,67 тенге за доллар."
30,"https://www.inform.kz/ru/okolo-poloviny-posevov-grechihi-v-rk-prishlos-na-pavlodarskuyu-oblast_a3802078","17.06.2021 13:00","  Около половины посевов гречихи в РК пришлось на Павлодарскую область  
ПАВЛОДАР-НУР-СУЛТАН. КАЗИНФОРМ - В Павлодарской области гречихой засеяли 42 тысячи га, что составляет 44% от общих посевов гречихи по Казахстану. Об этом стало известно во время пресс-конференции акима Павлодарской области Абылкаира Скакова в СЦК, передает корреспондент МИА «Казинформ».«В этом году посевная площадь сельскохозяйственных культур выросла на 6% и составила более 1,5 миллионов гектаров. Мы продолжаем курс на диверсификацию экономики области за счет потенциала агропромышленного комплекса. В пуле инвестиционных проектов в этой сфере до 2025 года – 46 проектов на 230 млрд тенге. Больше половины приходится на этот год», - сказал Абылкаир Скаков. Например, в этом году в регионе планируют запуск шести молочно-товарных ферм, что должно увеличить промышленное производство молока на 19 тысяч тонн, или 5%.В областном продовольственном стабфонде на сегодня около 6,5 тысячи тонн продуктов. Фонд работает в режиме оптового склада, сотрудничая с 173 магазинами. Для недопущения превышения цен на продукты первой необходимости предельных значений в регионе практикуют предоставление льготных займов сельхозтоваропроизводителям и торговой сети. Кроме того, с фермерами заключены 132 меморандума о реализации торговым точкам продукции по ценам на 10–15% ниже рыночных. В области также установлены предельно допустимые розничные цены на подсолнечное масло и куриное яйцо. «Следующая наша цель – запуск фермерского рынка по принципу «от поля до полки», что, во-первых, снизит конечную стоимость для потребителя, во-вторых, предоставит прямой доступ к прилавкам мелким фермерам», - сообщил аким.В сельской местности в Павлодарской области в этом году реализуют 150 проектов строительства и благоустройства. В регионе форсировали планы по обеспечению сельчан доступом к качественной питьевой воде – намерены полностью решить вопрос к 2023 году. По итогам этого года, как ожидается, доступ будет уже у 212 тысяч человек, или почти 95% сельских жителей в регионе. "
